plotId	timePoint	projected_shoot_area	yPred	sd_yPred	lwr	upr	outlier
c26r15	2020-09-18T00:00:00Z	335.1603111865247	339.6297417885163	35.20388491924719	163.61031719228038	515.6491663847522	0
c26r15	2020-09-21T00:00:00Z	584.9196919279054	578.5757527654032	35.45647186516212	401.2933934395926	755.8581120912138	0
c26r15	2020-09-23T00:00:00Z	793.1742838430248	805.675416581926	30.599307591525104	652.6788786243005	958.6719545395515	0
c26r15	2020-09-25T00:00:00Z	1110.537774515255	1111.3961494779426	41.72046501101576	902.7938244228637	1319.9984745330214	0
c26r15	2020-09-28T00:00:00Z	1647.0906090770136	1636.7000714176647	35.39845498735727	1459.7077964808784	1813.692346354451	0
c26r15	2020-09-30T00:00:00Z	1937.975897312287	1923.5563542378068	32.38561270576914	1761.628290708961	2085.4844177666523	0
c26r15	2020-10-02T00:00:00Z	2222.6673223095463	2277.4466851263774	33.3037347040892	2110.9280116059313	2443.9653586468235	0
c26r15	2020-10-05T00:00:00Z	3341.4033837829265	3332.065506679759	41.63633650169671	3123.8838241712756	3540.2471891882424	0
c26r16	2020-09-10T00:00:00Z	28.065821998194174	26.641082911042844	28.757115484687954	-117.14449451239693	170.42666033448262	0
c26r16	2020-09-14T00:00:00Z	101.76467536876319	119.26378435015972	23.100409769574146	3.7617355022889996	234.76583319803046	0
c26r16	2020-09-16T00:00:00Z	267.0309212394791	270.4319998085221	19.934383562005294	170.76008199849565	370.10391761854856	0
c26r16	2020-09-18T00:00:00Z	427.56523474165715	418.83250397761776	24.190961287103327	297.87769754210115	539.7873104131344	0
c26r16	2020-09-21T00:00:00Z	621.9261214268232	634.1394760298397	24.364530796385388	512.3168220479128	755.9621300117666	0
c26r16	2020-09-23T00:00:00Z	795.7201954251043	780.9232331707785	21.026845959095926	675.7890033752989	886.0574629662582	0
c26r16	2020-09-25T00:00:00Z	921.4830048814003	925.0346407399302	28.66894254076017	781.6899280361293	1068.379353443731	0
c26r16	2020-09-28T00:00:00Z	1354.4008189791607	1332.9622886473135	24.324663490598105	1211.338971194323	1454.585606100304	0
c26r16	2020-09-30T00:00:00Z	1606.0089629235367	1624.866823401655	22.254336560339382	1513.595140599958	1736.1385062033519	0
