Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
171	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	252	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WD2	4	3	51	M3P
172	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	188	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WD2	4	3	52	M3P
173	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	255	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WD2	4	3	53	M3P
174	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	305	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WD2	4	3	54	M3P
175	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	190	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WD2	4	3	55	M3P
176	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	215	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WD2	4	3	56	M3P
177	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	295	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WD2	4	3	57	M3P
178	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	210	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	WD2	4	3	58	M3P
179	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	280	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WD2	4	3	59	M3P
180	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	259	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WD2	4	3	60	M3P
181	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	380	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WD2	1	4	1	M3P
182	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	199	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WD2	1	4	2	M3P
183	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	306	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WD2	1	4	3	M3P
184	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	355	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WD2	1	4	4	M3P
185	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	328	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WD2	1	4	5	M3P
186	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	296	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WD2	1	4	6	M3P
187	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	358	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WD2	1	4	7	M3P
188	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	363	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WD2	1	4	8	M3P
189	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	322	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	WD2	1	4	9	M3P
190	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	364	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WD2	1	4	10	M3P
191	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	306	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WD2	1	4	11	M3P
192	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	300	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WD2	1	4	12	M3P
193	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	301	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WD2	1	4	13	M3P
194	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	309	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WD2	1	4	14	M3P
195	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	326	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WD2	1	4	15	M3P
196	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	270	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WD1	2	4	16	M3P
197	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	331	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WD1	2	4	17	M3P
198	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	114	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WD1	2	4	18	M3P
199	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	275	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WD1	2	4	19	M3P
200	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	304	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WD1	2	4	20	M3P
201	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	258	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WD1	2	4	21	M3P
202	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	254	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WD1	2	4	22	M3P
203	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	282	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WD1	2	4	23	M3P
204	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	259	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WD1	2	4	24	M3P
205	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	298	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WD1	2	4	25	M3P
207	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	294	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WD1	2	4	27	M3P
208	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	371	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WD1	2	4	28	M3P
209	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	359	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WD1	2	4	29	M3P
210	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	324	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WD1	2	4	30	M3P
211	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	155	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WD2	3	4	31	M3P
212	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	152	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WD2	3	4	32	M3P
213	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	147	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WD2	3	4	33	M3P
214	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	185	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WD2	3	4	34	M3P
215	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	156	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WD2	3	4	35	M3P
216	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	102	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WD2	3	4	36	M3P
217	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	103	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WD2	3	4	37	M3P
218	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	138	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WD2	3	4	38	M3P
219	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	158	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WD2	3	4	39	M3P
220	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	230	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WD2	3	4	40	M3P
221	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	141	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WD2	3	4	41	M3P
222	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WD2	3	4	42	M3P
223	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	127	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WD2	3	4	43	M3P
224	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WD2	3	4	44	M3P
225	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WD2	3	4	45	M3P
226	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	139	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WD2	4	4	46	M3P
227	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	93	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WD2	4	4	47	M3P
228	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	131	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WD2	4	4	48	M3P
229	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	166	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WD2	4	4	49	M3P
230	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	120	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WD2	4	4	50	M3P
231	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	106	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WD2	4	4	51	M3P
232	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	71	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WD2	4	4	52	M3P
233	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WD2	4	4	53	M3P
234	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	148	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WD2	4	4	54	M3P
235	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WD2	4	4	55	M3P
236	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	177	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WD2	4	4	56	M3P
237	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	134	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WD2	4	4	57	M3P
238	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	123	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WD2	4	4	58	M3P
239	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	120	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WD2	4	4	59	M3P
240	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WD2	4	4	60	M3P
241	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	393	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WW	1	5	1	M3P
242	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	418	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WW	1	5	2	M3P
243	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	552	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WW	1	5	3	M3P
244	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	445	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WW	1	5	4	M3P
245	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	571	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WW	1	5	5	M3P
246	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	500	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WW	1	5	6	M3P
247	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	531	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WW	1	5	7	M3P
248	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	402	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	WW	1	5	8	M3P
249	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	491	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WW	1	5	9	M3P
250	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	556	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WW	1	5	10	M3P
251	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	624	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WW	1	5	11	M3P
252	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	397	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WW	1	5	12	M3P
253	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	339	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WW	1	5	13	M3P
254	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	387	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WW	1	5	14	M3P
255	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	418	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WW	1	5	15	M3P
256	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	135	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WD2	2	5	16	M3P
257	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	266	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WD2	2	5	17	M3P
258	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	134	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WD2	2	5	18	M3P
259	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WD2	2	5	19	M3P
260	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	147	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WD2	2	5	20	M3P
261	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	145	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WD2	2	5	21	M3P
262	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	94	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WD2	2	5	22	M3P
263	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	178	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WD2	2	5	23	M3P
264	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	134	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WD2	2	5	24	M3P
265	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WD2	2	5	25	M3P
266	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	162	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WD2	2	5	26	M3P
267	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	52	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WD2	2	5	27	M3P
268	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	161	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WD2	2	5	28	M3P
269	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	49	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WD2	2	5	29	M3P
270	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	128	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WD2	2	5	30	M3P
271	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	402	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	WW	3	5	31	M3P
272	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	579	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WW	3	5	32	M3P
273	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	434	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WW	3	5	33	M3P
274	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	571	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WW	3	5	34	M3P
275	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	447	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WW	3	5	35	M3P
276	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	540	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WW	3	5	36	M3P
277	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	422	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WW	3	5	37	M3P
278	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	431	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WW	3	5	38	M3P
279	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	480	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WW	3	5	39	M3P
280	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	443	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WW	3	5	40	M3P
281	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	425	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WW	3	5	41	M3P
282	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	461	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WW	3	5	42	M3P
283	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	400	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WW	3	5	43	M3P
284	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	258	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WW	3	5	44	M3P
285	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	320	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WW	3	5	45	M3P
286	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	110	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WD1	4	5	46	M3P
287	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	129	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WD1	4	5	47	M3P
288	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	138	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WD1	4	5	48	M3P
290	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	155	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WD1	4	5	50	M3P
291	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	145	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WD1	4	5	51	M3P
292	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WD1	4	5	52	M3P
293	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	77	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WD1	4	5	53	M3P
294	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	96	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WD1	4	5	54	M3P
295	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	104	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WD1	4	5	55	M3P
296	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	153	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WD1	4	5	56	M3P
297	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	84	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WD1	4	5	57	M3P
298	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	98	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WD1	4	5	58	M3P
299	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	89	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WD1	4	5	59	M3P
300	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	165	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WD1	4	5	60	M3P
301	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	283	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WW	1	6	1	M3P
302	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	118	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WW	1	6	2	M3P
303	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	215	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WW	1	6	3	M3P
304	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	232	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WW	1	6	4	M3P
305	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	209	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WW	1	6	5	M3P
306	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	232	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WW	1	6	6	M3P
307	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	88	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WW	1	6	7	M3P
308	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	59	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WW	1	6	8	M3P
309	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	200	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WW	1	6	9	M3P
310	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	126	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WW	1	6	10	M3P
311	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	327	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WW	1	6	11	M3P
312	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	124	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WW	1	6	12	M3P
313	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	158	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WW	1	6	13	M3P
314	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	169	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WW	1	6	14	M3P
315	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	167	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WW	1	6	15	M3P
316	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	324	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WD2	2	6	16	M3P
317	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	356	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WD2	2	6	17	M3P
318	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	244	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	WD2	2	6	18	M3P
319	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	353	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WD2	2	6	19	M3P
320	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	340	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WD2	2	6	20	M3P
321	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	348	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WD2	2	6	21	M3P
322	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	327	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WD2	2	6	22	M3P
323	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	228	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WD2	2	6	23	M3P
324	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	307	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WD2	2	6	24	M3P
325	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	306	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WD2	2	6	25	M3P
326	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	406	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WD2	2	6	26	M3P
327	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	435	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WD2	2	6	27	M3P
328	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	187	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WD2	2	6	28	M3P
329	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	208	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WD2	2	6	29	M3P
330	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	467	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WD2	2	6	30	M3P
331	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	387	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WW	3	6	31	M3P
332	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	300	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WW	3	6	32	M3P
333	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	218	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WW	3	6	33	M3P
334	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	210	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WW	3	6	34	M3P
335	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	180	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WW	3	6	35	M3P
336	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	223	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WW	3	6	36	M3P
337	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	263	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WW	3	6	37	M3P
338	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	199	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WW	3	6	38	M3P
339	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	320	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WW	3	6	39	M3P
340	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	199	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WW	3	6	40	M3P
341	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WW	3	6	41	M3P
342	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	224	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WW	3	6	42	M3P
343	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	185	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WW	3	6	43	M3P
344	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	-1	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WW	3	6	44	M3P
346	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	238	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WD1	4	6	46	M3P
347	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	195	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WD1	4	6	47	M3P
348	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	220	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	WD1	4	6	48	M3P
349	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	163	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WD1	4	6	49	M3P
350	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	299	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WD1	4	6	50	M3P
351	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	230	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WD1	4	6	51	M3P
