Unit.ID	Genotype	Soil	Replication	Row	Column	Platform
90	EPPN2_H	NA	NA	90	1	UCL
91	EPPN1_L	NA	NA	91	1	UCL
92	EPPN6_L	NA	NA	92	1	UCL
93	EPPN20_T	NA	NA	93	1	UCL
94	EPPN2_L	NA	NA	94	1	UCL
95	Local	NA	NA	95	1	UCL
96	EPPN11_L	NA	NA	96	1	UCL
97	EPPN5_H	NA	NA	97	1	UCL
98	EPPN3_L	NA	NA	98	1	UCL
99	EPPN13_H	NA	NA	99	1	UCL
100	EPPN6_H	NA	NA	1	2	UCL
101	EPPN5_L	NA	NA	2	2	UCL
102	EPPN9_H	NA	NA	3	2	UCL
103	EPPN10_H	NA	NA	4	2	UCL
104	EPPN2_L	NA	NA	5	2	UCL
105	EPPN11_L	NA	NA	6	2	UCL
106	EPPN20_T	NA	NA	7	2	UCL
107	EPPN7_L	NA	NA	8	2	UCL
108	EPPN14_H	NA	NA	9	2	UCL
109	EPPN1_L	NA	NA	10	2	UCL
110	EPPN15_L	NA	NA	11	2	UCL
111	EPPN4_L	NA	NA	12	2	UCL
112	EPPN12_L	NA	NA	13	2	UCL
113	EPPN7_H	NA	NA	14	2	UCL
114	EPPN4_H	NA	NA	15	2	UCL
115	EPPN13_L	NA	NA	16	2	UCL
116	EPPN10_L	NA	NA	17	2	UCL
117	EPPN9_L	NA	NA	18	2	UCL
118	EPPN8_H	NA	NA	19	2	UCL
119	Local	NA	NA	20	2	UCL
120	EPPN8_L	NA	NA	21	2	UCL
121	EPPN12_H	NA	NA	22	2	UCL
122	Local	NA	NA	23	2	UCL
123	EPPN15_H	NA	NA	24	2	UCL
124	EPPN11_H	NA	NA	25	2	UCL
125	EPPN5_H	NA	NA	26	2	UCL
126	EPPN13_H	NA	NA	27	2	UCL
127	EPPN3_L	NA	NA	28	2	UCL
128	EPPN2_H	NA	NA	29	2	UCL
129	EPPN3_H	NA	NA	30	2	UCL
130	EPPN6_L	NA	NA	31	2	UCL
131	EPPN1_H	NA	NA	32	2	UCL
132	EPPN14_L	NA	NA	33	2	UCL
133	EPPN9_L	NA	NA	34	2	UCL
134	EPPN12_L	NA	NA	35	2	UCL
135	EPPN1_H	NA	NA	36	2	UCL
136	EPPN15_L	NA	NA	37	2	UCL
137	EPPN10_L	NA	NA	38	2	UCL
138	EPPN1_L	NA	NA	39	2	UCL
139	EPPN20_T	NA	NA	40	2	UCL
140	EPPN14_L	NA	NA	41	2	UCL
141	EPPN6_H	NA	NA	42	2	UCL
142	Local	NA	NA	43	2	UCL
143	EPPN11_H	NA	NA	44	2	UCL
144	EPPN13_H	NA	NA	45	2	UCL
145	EPPN12_H	NA	NA	46	2	UCL
146	EPPN8_L	NA	NA	47	2	UCL
147	EPPN3_L	NA	NA	48	2	UCL
148	EPPN3_H	NA	NA	49	2	UCL
149	EPPN15_H	NA	NA	50	2	UCL
150	EPPN8_H	NA	NA	51	2	UCL
151	EPPN2_H	NA	NA	52	2	UCL
152	EPPN7_H	NA	NA	53	2	UCL
153	EPPN11_L	NA	NA	54	2	UCL
154	EPPN5_L	NA	NA	55	2	UCL
155	EPPN9_H	NA	NA	56	2	UCL
156	EPPN14_H	NA	NA	57	2	UCL
157	EPPN5_H	NA	NA	58	2	UCL
158	EPPN4_L	NA	NA	59	2	UCL
159	EPPN4_H	NA	NA	60	2	UCL
160	EPPN6_L	NA	NA	61	2	UCL
161	EPPN2_L	NA	NA	62	2	UCL
162	EPPN10_H	NA	NA	63	2	UCL
163	Local	NA	NA	64	2	UCL
164	EPPN13_L	NA	NA	65	2	UCL
165	EPPN7_L	NA	NA	66	2	UCL
166	EPPN10_L	NA	NA	67	2	UCL
167	EPPN6_H	NA	NA	68	2	UCL
168	Local	NA	NA	69	2	UCL
169	EPPN8_H	NA	NA	70	2	UCL
170	EPPN6_L	NA	NA	71	2	UCL
171	EPPN10_H	NA	NA	72	2	UCL
172	EPPN9_H	NA	NA	73	2	UCL
173	EPPN14_L	NA	NA	74	2	UCL
174	EPPN7_L	NA	NA	75	2	UCL
175	EPPN5_L	NA	NA	76	2	UCL
176	EPPN8_L	NA	NA	77	2	UCL
177	EPPN2_L	NA	NA	78	2	UCL
178	Local	NA	NA	79	2	UCL
179	EPPN13_H	NA	NA	80	2	UCL
180	EPPN11_L	NA	NA	81	2	UCL
181	EPPN7_H	NA	NA	82	2	UCL
182	EPPN3_L	NA	NA	83	2	UCL
183	EPPN13_L	NA	NA	84	2	UCL
184	EPPN15_H	NA	NA	85	2	UCL
185	EPPN2_H	NA	NA	86	2	UCL
186	EPPN11_H	NA	NA	87	2	UCL
187	EPPN1_H	NA	NA	88	2	UCL
188	EPPN9_L	NA	NA	89	2	UCL
189	EPPN20_T	NA	NA	90	2	UCL
190	EPPN14_H	NA	NA	91	2	UCL
191	EPPN4_H	NA	NA	92	2	UCL
192	EPPN3_H	NA	NA	93	2	UCL
193	EPPN15_L	NA	NA	94	2	UCL
194	EPPN12_H	NA	NA	95	2	UCL
195	EPPN12_L	NA	NA	96	2	UCL
196	EPPN4_L	NA	NA	97	2	UCL
197	EPPN5_H	NA	NA	98	2	UCL
198	EPPN1_L	NA	NA	99	2	UCL
199	EPPN2_H	NA	NA	1	3	UCL
200	EPPN11_H	NA	NA	2	3	UCL
201	EPPN8_L	NA	NA	3	3	UCL
202	EPPN7_H	NA	NA	4	3	UCL
203	EPPN13_H	NA	NA	5	3	UCL
204	EPPN7_L	NA	NA	6	3	UCL
205	EPPN13_L	NA	NA	7	3	UCL
206	EPPN12_L	NA	NA	8	3	UCL
207	EPPN5_H	NA	NA	9	3	UCL
208	EPPN12_H	NA	NA	10	3	UCL
209	Local	NA	NA	11	3	UCL
210	EPPN11_L	NA	NA	12	3	UCL
211	EPPN1_L	NA	NA	13	3	UCL
212	EPPN20_T	NA	NA	14	3	UCL
213	EPPN10_L	NA	NA	15	3	UCL
214	EPPN15_L	NA	NA	16	3	UCL
215	EPPN4_H	NA	NA	17	3	UCL
216	EPPN5_L	NA	NA	18	3	UCL
217	EPPN4_L	NA	NA	19	3	UCL
218	EPPN3_H	NA	NA	20	3	UCL
219	EPPN6_H	NA	NA	21	3	UCL
220	EPPN8_H	NA	NA	22	3	UCL
221	EPPN15_H	NA	NA	23	3	UCL
222	EPPN1_H	NA	NA	24	3	UCL
223	EPPN9_H	NA	NA	25	3	UCL
224	EPPN3_L	NA	NA	26	3	UCL
225	EPPN6_L	NA	NA	27	3	UCL
226	EPPN10_H	NA	NA	28	3	UCL
227	EPPN14_L	NA	NA	29	3	UCL
228	Local	NA	NA	30	3	UCL
229	EPPN14_H	NA	NA	31	3	UCL
230	EPPN9_L	NA	NA	32	3	UCL
231	EPPN2_L	NA	NA	33	3	UCL
232	EPPN5_H	NA	NA	34	3	UCL
233	EPPN14_L	NA	NA	35	3	UCL
234	EPPN9_L	NA	NA	36	3	UCL
235	EPPN4_H	NA	NA	37	3	UCL
236	EPPN14_H	NA	NA	38	3	UCL
237	EPPN12_L	NA	NA	39	3	UCL
238	EPPN1_H	NA	NA	40	3	UCL
239	EPPN13_H	NA	NA	41	3	UCL
240	EPPN20_T	NA	NA	42	3	UCL
241	EPPN12_H	NA	NA	43	3	UCL
242	EPPN11_L	NA	NA	44	3	UCL
243	EPPN2_L	NA	NA	45	3	UCL
244	Local	NA	NA	46	3	UCL
245	EPPN15_L	NA	NA	47	3	UCL
246	EPPN7_L	NA	NA	48	3	UCL
247	EPPN9_H	NA	NA	49	3	UCL
248	EPPN5_L	NA	NA	50	3	UCL
249	EPPN7_H	NA	NA	51	3	UCL
250	EPPN1_L	NA	NA	52	3	UCL
251	EPPN8_H	NA	NA	53	3	UCL
252	EPPN6_H	NA	NA	54	3	UCL
253	EPPN8_L	NA	NA	55	3	UCL
254	EPPN2_H	NA	NA	56	3	UCL
255	Local	NA	NA	57	3	UCL
256	EPPN11_H	NA	NA	58	3	UCL
257	EPPN3_H	NA	NA	59	3	UCL
258	EPPN6_L	NA	NA	60	3	UCL
259	EPPN13_L	NA	NA	61	3	UCL
260	EPPN3_L	NA	NA	62	3	UCL
261	EPPN10_L	NA	NA	63	3	UCL
262	EPPN4_L	NA	NA	64	3	UCL
263	EPPN10_H	NA	NA	65	3	UCL
264	EPPN15_H	NA	NA	66	3	UCL
265	EPPN7_H	NA	NA	67	3	UCL
266	EPPN12_H	NA	NA	68	3	UCL
267	EPPN4_L	NA	NA	69	3	UCL
268	EPPN10_L	NA	NA	70	3	UCL
269	EPPN9_L	NA	NA	71	3	UCL
270	EPPN13_H	NA	NA	72	3	UCL
271	EPPN15_H	NA	NA	73	3	UCL
272	EPPN8_L	NA	NA	74	3	UCL
273	EPPN11_H	NA	NA	75	3	UCL
274	EPPN2_H	NA	NA	76	3	UCL
275	EPPN14_L	NA	NA	77	3	UCL
276	EPPN15_L	NA	NA	78	3	UCL
277	EPPN12_L	NA	NA	79	3	UCL
278	EPPN7_L	NA	NA	80	3	UCL
279	EPPN10_H	NA	NA	81	3	UCL
280	EPPN6_H	NA	NA	82	3	UCL
281	EPPN9_H	NA	NA	83	3	UCL
282	EPPN3_L	NA	NA	84	3	UCL
283	Local	NA	NA	85	3	UCL
284	EPPN13_L	NA	NA	86	3	UCL
285	EPPN6_L	NA	NA	87	3	UCL
286	EPPN20_T	NA	NA	88	3	UCL
287	EPPN11_L	NA	NA	89	3	UCL
288	EPPN8_H	NA	NA	90	3	UCL
289	EPPN5_H	NA	NA	91	3	UCL
290	EPPN14_H	NA	NA	92	3	UCL
291	EPPN5_L	NA	NA	93	3	UCL
292	EPPN3_H	NA	NA	94	3	UCL
293	Local	NA	NA	95	3	UCL
294	EPPN1_L	NA	NA	96	3	UCL
295	EPPN2_L	NA	NA	97	3	UCL
296	EPPN4_H	NA	NA	98	3	UCL
297	EPPN1_H	NA	NA	99	3	UCL
298	EPPN3_H	NA	NA	1	4	UCL
299	EPPN14_L	NA	NA	2	4	UCL
300	EPPN2_L	NA	NA	3	4	UCL
301	EPPN1_H	NA	NA	4	4	UCL
302	EPPN12_L	NA	NA	5	4	UCL
303	EPPN5_H	NA	NA	6	4	UCL
304	EPPN10_L	NA	NA	7	4	UCL
305	Local	NA	NA	8	4	UCL
306	EPPN9_H	NA	NA	9	4	UCL
307	EPPN13_L	NA	NA	10	4	UCL
308	EPPN6_H	NA	NA	11	4	UCL
309	EPPN12_H	NA	NA	12	4	UCL
310	EPPN5_L	NA	NA	13	4	UCL
311	EPPN15_H	NA	NA	14	4	UCL
312	EPPN3_L	NA	NA	15	4	UCL
313	Local	NA	NA	16	4	UCL
314	EPPN8_H	NA	NA	17	4	UCL
315	EPPN7_H	NA	NA	18	4	UCL
316	EPPN7_L	NA	NA	19	4	UCL
317	EPPN10_H	NA	NA	20	4	UCL
318	EPPN11_H	NA	NA	21	4	UCL
319	EPPN11_L	NA	NA	22	4	UCL
320	EPPN6_L	NA	NA	23	4	UCL
321	EPPN13_H	NA	NA	24	4	UCL
322	EPPN9_L	NA	NA	25	4	UCL
323	EPPN8_L	NA	NA	26	4	UCL
324	EPPN15_L	NA	NA	27	4	UCL
325	EPPN14_H	NA	NA	28	4	UCL
326	EPPN4_H	NA	NA	29	4	UCL
327	EPPN2_H	NA	NA	30	4	UCL
328	EPPN4_L	NA	NA	31	4	UCL
329	EPPN1_L	NA	NA	32	4	UCL
330	EPPN20_T	NA	NA	33	4	UCL
331	EPPN3_H	NA	NA	34	4	UCL
332	EPPN20_T	NA	NA	35	4	UCL
333	EPPN8_H	NA	NA	36	4	UCL
334	EPPN5_H	NA	NA	37	4	UCL
335	Local	NA	NA	38	4	UCL
336	EPPN6_L	NA	NA	39	4	UCL
337	EPPN13_L	NA	NA	40	4	UCL
338	EPPN7_H	NA	NA	41	4	UCL
339	EPPN10_L	NA	NA	42	4	UCL
340	EPPN2_H	NA	NA	43	4	UCL
341	EPPN1_H	NA	NA	44	4	UCL
342	EPPN15_L	NA	NA	45	4	UCL
343	EPPN1_L	NA	NA	46	4	UCL
344	EPPN4_H	NA	NA	47	4	UCL
345	EPPN14_H	NA	NA	48	4	UCL
346	EPPN3_L	NA	NA	49	4	UCL
347	EPPN12_L	NA	NA	50	4	UCL
348	EPPN6_H	NA	NA	51	4	UCL
349	EPPN2_L	NA	NA	52	4	UCL
350	EPPN7_L	NA	NA	53	4	UCL
351	EPPN9_L	NA	NA	54	4	UCL
