timestamp	date	plantbarcode	genotype	type	Column	Row	replica	potId	irrigation	water_consumed
2020-09-23 11:38:21	2020-09-23	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	110	90
2020-09-23 11:40:14	2020-09-23	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	125	110
2020-09-23 11:40:48	2020-09-23	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	65	50
2020-09-23 11:41:24	2020-09-23	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	110	95
2020-09-23 11:42:39	2020-09-23	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	125	110
2020-09-23 11:43:17	2020-09-23	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	85	65
2020-09-23 11:45:06	2020-09-23	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	155	135
2020-09-24 09:14:09	2020-09-24	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	140	125
2020-09-24 09:14:25	2020-09-24	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	155	135
2020-09-24 09:15:19	2020-09-24	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	130	115
2020-09-24 09:15:43	2020-09-24	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	70	60
2020-09-24 09:16:09	2020-09-24	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	155	140
2020-09-24 09:16:22	2020-09-24	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	175	160
2020-09-24 09:16:35	2020-09-24	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	75	65
2020-09-24 09:16:59	2020-09-24	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	95	85
2020-09-24 09:18:11	2020-09-24	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	150	135
2020-09-24 09:18:31	2020-09-24	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	180	165
2020-09-24 09:18:53	2020-09-24	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	105	95
2020-09-24 09:19:06	2020-09-24	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	75	65
2020-09-24 09:19:20	2020-09-24	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	75	65
2020-09-24 09:19:45	2020-09-24	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	130	120
2020-09-24 09:20:11	2020-09-24	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	110	95
2020-09-24 09:21:39	2020-09-24	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	140	125
2020-09-24 09:22:01	2020-09-24	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	85	75
2020-09-24 09:22:14	2020-09-24	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	155	140
2020-09-24 09:31:50	2020-09-24	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	120	105
2020-09-24 09:32:29	2020-09-24	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	145	135
2020-09-24 09:32:44	2020-09-24	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	115	100
2020-09-24 09:33:00	2020-09-24	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	155	140
2020-09-24 09:33:36	2020-09-24	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	70	60
2020-09-24 09:34:24	2020-09-24	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	130	115
2020-09-24 09:35:23	2020-09-24	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	110	100
2020-09-24 09:35:36	2020-09-24	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	70	60
2020-09-24 09:36:00	2020-09-24	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	160	145
2020-09-24 09:36:14	2020-09-24	DIC09D11B08	EPPN2_L	Line	15	15	8	c15r15	75	65
2020-09-24 09:36:27	2020-09-24	DIC09D11F08	EPPN2_H	Hybrid	15	16	8	c16r15	130	120
2020-09-24 09:37:10	2020-09-24	DIC09D11I08	EPPN20_T	Line	15	18	8	c18r15	80	70
2020-09-24 09:37:35	2020-09-24	DIC09D11E08	EPPN1_H	Hybrid	15	19	8	c19r15	135	120
2020-09-24 09:37:56	2020-09-24	DIC09D11D08	EPPN4_L	Line	15	20	8	c20r15	85	75
2020-09-24 09:38:20	2020-09-24	DIC09D11A08	EPPN1_L	Line	15	21	8	c21r15	130	115
2020-09-24 09:38:33	2020-09-24	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	130	115
2020-09-24 09:39:39	2020-09-24	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	130	115
2020-09-24 09:40:03	2020-09-24	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	135	120
2020-09-24 09:51:02	2020-09-24	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	85	70
2020-09-24 09:51:41	2020-09-24	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	95	85
2020-09-24 09:51:56	2020-09-24	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	135	120
2020-09-24 09:52:12	2020-09-24	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	150	135
2020-09-24 09:53:08	2020-09-24	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	135	120
2020-09-24 09:53:32	2020-09-24	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	125	110
2020-09-24 09:53:57	2020-09-24	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	70	60
2020-09-24 09:54:10	2020-09-24	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	80	70
2020-09-24 09:54:23	2020-09-24	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	145	130
2020-09-24 09:54:47	2020-09-24	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	70	60
2020-09-24 09:56:17	2020-09-24	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	120	105
2020-09-24 09:56:50	2020-09-24	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	105	95
2020-09-24 09:57:03	2020-09-24	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	70	60
2020-09-24 09:57:16	2020-09-24	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	80	70
2020-09-24 09:57:39	2020-09-24	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	120	110
2020-09-24 09:57:53	2020-09-24	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	115	100
2020-09-24 09:58:15	2020-09-24	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	155	140
2020-09-24 09:58:56	2020-09-24	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	130	115
2020-09-24 10:12:32	2020-09-24	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	115	100
2020-09-24 10:12:48	2020-09-24	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	70	60
2020-09-24 10:13:11	2020-09-24	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	95	80
2020-09-24 10:13:41	2020-09-24	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	125	110
2020-09-24 10:14:04	2020-09-24	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	110	100
2020-09-24 10:14:24	2020-09-24	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	150	135
2020-09-24 10:15:23	2020-09-24	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	135	120
2020-09-24 10:15:46	2020-09-24	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	115	105
2020-09-24 10:16:24	2020-09-24	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	75	65
2020-09-24 10:16:37	2020-09-24	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	135	120
2020-09-24 10:17:24	2020-09-24	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	155	140
2020-09-24 10:17:37	2020-09-24	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	140	125
2020-09-24 10:17:58	2020-09-24	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	115	105
2020-09-24 10:18:22	2020-09-24	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	90	80
2020-09-24 10:18:35	2020-09-24	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	120	105
2020-09-24 10:19:25	2020-09-24	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	120	105
2020-09-24 10:20:09	2020-09-24	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	100	85
2020-09-24 10:20:32	2020-09-24	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	80	70
2020-09-24 10:29:49	2020-09-24	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	70	60
2020-09-24 10:30:05	2020-09-24	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	115	100
2020-09-24 10:30:28	2020-09-24	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	120	105
2020-09-24 10:30:58	2020-09-24	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	75	65
2020-09-24 10:31:19	2020-09-24	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	90	80
2020-09-24 10:32:18	2020-09-24	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	80	70
2020-09-24 10:32:39	2020-09-24	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	115	100
2020-09-24 10:33:00	2020-09-24	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	165	145
2020-09-24 10:33:13	2020-09-24	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	90	75
2020-09-24 10:33:26	2020-09-24	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	115	105
2020-09-24 10:33:47	2020-09-24	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	90	80
2020-09-24 10:34:10	2020-09-24	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	120	105
2020-09-24 10:35:20	2020-09-24	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	130	115
2020-09-24 10:35:41	2020-09-24	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	75	65
2020-09-24 10:36:05	2020-09-24	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	125	110
2020-09-24 10:36:31	2020-09-24	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	130	120
2020-09-24 10:36:55	2020-09-24	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	80	70
2020-09-24 10:37:53	2020-09-24	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	170	150
2020-09-25 09:10:38	2020-09-25	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	150	130
2020-09-25 09:10:54	2020-09-25	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	155	140
2020-09-25 09:12:25	2020-09-25	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	130	115
2020-09-25 09:13:04	2020-09-25	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	65	55
2020-09-25 09:13:42	2020-09-25	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	160	140
2020-09-25 09:14:21	2020-09-25	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	180	160
2020-09-25 09:14:59	2020-09-25	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	75	65
2020-09-25 09:15:37	2020-09-25	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	90	80
2020-09-25 09:17:35	2020-09-25	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	150	135
2020-09-25 09:18:09	2020-09-25	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	185	165
2020-09-25 09:18:44	2020-09-25	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	110	95
2020-09-25 09:19:22	2020-09-25	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	75	60
2020-09-25 09:20:01	2020-09-25	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	70	60
2020-09-25 09:20:39	2020-09-25	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	135	120
2020-09-25 09:21:20	2020-09-25	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	105	95
2020-09-25 09:23:52	2020-09-25	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	145	130
2020-09-25 09:24:28	2020-09-25	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	80	70
2020-09-25 09:24:52	2020-09-25	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	160	145
2020-09-25 09:45:27	2020-09-25	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	120	105
2020-09-25 09:45:57	2020-09-25	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	150	135
2020-09-25 09:46:35	2020-09-25	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	125	110
2020-09-25 09:47:00	2020-09-25	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	165	150
2020-09-25 09:48:16	2020-09-25	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	70	60
2020-09-25 09:49:31	2020-09-25	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	135	120
2020-09-25 09:51:13	2020-09-25	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	105	90
2020-09-25 09:51:37	2020-09-25	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	60	50
2020-09-25 09:52:14	2020-09-25	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	175	160
2020-09-25 09:52:53	2020-09-25	DIC09D11B08	EPPN2_L	Line	15	15	8	c15r15	75	60
2020-09-25 09:53:31	2020-09-25	DIC09D11F08	EPPN2_H	Hybrid	15	16	8	c16r15	145	130
2020-09-25 09:54:47	2020-09-25	DIC09D11I08	EPPN20_T	Line	15	18	8	c18r15	80	70
2020-09-25 09:55:27	2020-09-25	DIC09D11E08	EPPN1_H	Hybrid	15	19	8	c19r15	135	120
2020-09-25 09:56:00	2020-09-25	DIC09D11D08	EPPN4_L	Line	15	20	8	c20r15	85	70
2020-09-25 09:56:39	2020-09-25	DIC09D11A08	EPPN1_L	Line	15	21	8	c21r15	135	120
2020-09-25 09:57:17	2020-09-25	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	130	115
2020-09-25 09:59:11	2020-09-25	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	145	130
2020-09-25 09:59:48	2020-09-25	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	150	130
2020-09-25 10:20:59	2020-09-25	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	90	75
2020-09-25 10:21:30	2020-09-25	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	100	90
2020-09-25 10:22:08	2020-09-25	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	145	130
2020-09-25 10:22:32	2020-09-25	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	155	140
2020-09-25 10:24:26	2020-09-25	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	145	130
2020-09-25 10:25:03	2020-09-25	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	130	115
2020-09-25 10:25:42	2020-09-25	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	65	55
2020-09-25 10:26:20	2020-09-25	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	80	70
2020-09-25 10:26:58	2020-09-25	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	155	140
2020-09-25 10:27:36	2020-09-25	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	65	55
2020-09-25 10:30:08	2020-09-25	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	130	115
2020-09-25 10:31:05	2020-09-25	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	120	105
2020-09-25 10:31:43	2020-09-25	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	65	55
2020-09-25 10:32:06	2020-09-25	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	75	65
2020-09-25 10:32:44	2020-09-25	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	125	110
2020-09-25 10:33:22	2020-09-25	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	115	105
2020-09-25 10:34:00	2020-09-25	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	175	155
2020-09-25 10:35:16	2020-09-25	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	140	125
2020-09-25 10:55:26	2020-09-25	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	120	110
2020-09-25 10:55:42	2020-09-25	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	75	65
2020-09-25 10:55:57	2020-09-25	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	95	85
2020-09-25 10:57:12	2020-09-25	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	140	125
2020-09-25 10:57:50	2020-09-25	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	125	110
2020-09-25 10:58:23	2020-09-25	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	160	145
2020-09-25 11:00:17	2020-09-25	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	150	135
2020-09-25 11:00:53	2020-09-25	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	125	110
2020-09-25 11:02:09	2020-09-25	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	80	70
2020-09-25 11:02:47	2020-09-25	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	160	140
2020-09-25 11:04:03	2020-09-25	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	175	155
2020-09-25 11:04:40	2020-09-25	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	155	140
2020-09-25 11:05:14	2020-09-25	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	130	115
2020-09-25 11:05:53	2020-09-25	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	95	85
2020-09-25 11:06:32	2020-09-25	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	145	130
2020-09-25 11:07:50	2020-09-25	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	135	120
2020-09-25 11:09:02	2020-09-25	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	105	95
2020-09-25 11:09:40	2020-09-25	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	85	70
2020-09-25 11:31:53	2020-09-25	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	75	65
2020-09-25 11:32:09	2020-09-25	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	135	120
2020-09-25 11:32:24	2020-09-25	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	145	130
2020-09-25 11:33:39	2020-09-25	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	85	70
2020-09-25 11:34:17	2020-09-25	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	105	95
2020-09-25 11:36:09	2020-09-25	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	85	75
2020-09-25 11:36:43	2020-09-25	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	130	120
2020-09-25 11:37:18	2020-09-25	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	185	170
2020-09-25 11:37:56	2020-09-25	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	90	80
2020-09-25 11:38:33	2020-09-25	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	145	130
2020-09-25 11:39:11	2020-09-25	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	90	80
2020-09-25 11:39:49	2020-09-25	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	135	120
2020-09-25 11:41:44	2020-09-25	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	155	140
2020-09-25 11:42:19	2020-09-25	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	75	65
2020-09-25 11:42:56	2020-09-25	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	140	125
2020-09-25 11:44:11	2020-09-25	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	155	140
2020-09-25 11:44:49	2020-09-25	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	90	80
2020-09-25 11:46:38	2020-09-25	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	195	180
2020-09-26 09:07:29	2020-09-26	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	245	105
2020-09-26 09:07:45	2020-09-26	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	245	110
2020-09-26 09:08:39	2020-09-26	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	220	85
2020-09-26 09:09:02	2020-09-26	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	180	50
2020-09-26 09:09:26	2020-09-26	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	250	110
2020-09-26 09:09:39	2020-09-26	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	265	125
2020-09-26 09:09:52	2020-09-26	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	180	50
2020-09-26 09:10:15	2020-09-26	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	195	65
2020-09-26 09:11:22	2020-09-26	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	245	110
2020-09-26 09:11:42	2020-09-26	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	265	125
2020-09-26 09:12:02	2020-09-26	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	200	70
2020-09-26 09:12:15	2020-09-26	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	180	50
2020-09-26 09:12:29	2020-09-26	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	175	45
2020-09-26 09:12:52	2020-09-26	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	230	95
2020-09-26 09:13:17	2020-09-26	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	205	70
2020-09-26 09:14:40	2020-09-26	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	235	100
2020-09-26 09:15:01	2020-09-26	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	190	55
2020-09-26 09:15:14	2020-09-26	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	245	110
2020-09-26 09:26:10	2020-09-26	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	230	90
2020-09-26 09:26:49	2020-09-26	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	245	105
2020-09-26 09:27:04	2020-09-26	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	220	85
2020-09-26 09:27:20	2020-09-26	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	245	110
2020-09-26 09:27:56	2020-09-26	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	180	50
2020-09-26 09:28:41	2020-09-26	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	220	85
2020-09-26 09:29:38	2020-09-26	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	210	75
2020-09-26 09:29:51	2020-09-26	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	175	45
2020-09-26 09:30:13	2020-09-26	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	250	115
2020-09-26 09:30:26	2020-09-26	DIC09D11B08	EPPN2_L	Line	15	15	8	c15r15	180	50
2020-09-26 09:30:40	2020-09-26	DIC09D11F08	EPPN2_H	Hybrid	15	16	8	c16r15	225	95
2020-09-26 09:31:20	2020-09-26	DIC09D11I08	EPPN20_T	Line	15	18	8	c18r15	185	55
2020-09-26 09:31:44	2020-09-26	DIC09D11E08	EPPN1_H	Hybrid	15	19	8	c19r15	230	95
2020-09-26 09:32:04	2020-09-26	DIC09D11D08	EPPN4_L	Line	15	20	8	c20r15	185	55
2020-09-26 09:32:26	2020-09-26	DIC09D11A08	EPPN1_L	Line	15	21	8	c21r15	230	95
2020-09-26 09:32:39	2020-09-26	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	225	90
2020-09-26 09:33:42	2020-09-26	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	235	100
2020-09-26 09:34:05	2020-09-26	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	230	95
2020-09-26 09:44:18	2020-09-26	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	190	60
2020-09-26 09:44:57	2020-09-26	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	205	70
2020-09-26 09:45:13	2020-09-26	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	230	95
2020-09-26 09:45:28	2020-09-26	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	240	100
2020-09-26 09:46:23	2020-09-26	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	235	95
2020-09-26 09:46:45	2020-09-26	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	220	85
2020-09-26 09:47:09	2020-09-26	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	170	40
2020-09-26 09:47:22	2020-09-26	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	185	55
2020-09-26 09:47:35	2020-09-26	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	235	100
2020-09-26 09:47:58	2020-09-26	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	175	45
2020-09-26 09:49:22	2020-09-26	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	215	80
2020-09-26 09:49:55	2020-09-26	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	210	75
2020-09-26 09:50:08	2020-09-26	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	170	40
2020-09-26 09:50:22	2020-09-26	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	185	50
2020-09-26 09:50:43	2020-09-26	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	215	80
2020-09-26 09:50:57	2020-09-26	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	210	75
2020-09-26 09:51:18	2020-09-26	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	245	105
2020-09-26 09:51:57	2020-09-26	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	225	85
2020-09-26 10:01:20	2020-09-26	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	215	80
2020-09-26 10:01:36	2020-09-26	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	185	50
2020-09-26 10:01:59	2020-09-26	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	195	65
2020-09-26 10:02:29	2020-09-26	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	230	95
2020-09-26 10:02:51	2020-09-26	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	215	80
2020-09-26 10:03:11	2020-09-26	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	240	100
