plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-01	C	16/04/2021	lateral	1871.166667	3925	10050.66667	14016.16667	16147.5	20397.5	21026.16667	20582	22665.5	35178.83333	741.9003752	1703.54137	4693.447503	5205.984534	6751.442446	9004.948145	9226.598429	8137.516304	7611.158434	7675.640701	6	6	6	6	6	6	6	6	6	6
ZM009-01	C	26/04/2021	lateral	3098.333333	3624.333333	7760	10641.66667	13174.66667	16701.16667	19278.66667	19710.33333	21403.5	37454.16667	1079.598197	652.5141122	2367.339942	3125.835867	3441.477861	4366.205694	4991.740885	5513.196338	5626.04784	4654.252525	6	6	6	6	6	6	6	6	6	6
ZM009-01	D	19/03/2021	lateral	269.6666667	584.5	683	1048	2342.5	1414	534	NA	134.25	249	80.36375634	284.0733473	502.5599467	725.2833929	2854.590076	1569.777054	NA	NA	53.1123024	NA	3	4	5	3	2	2	1	0	4	1
ZM009-01	D	26/03/2021	lateral	901.3333333	2979	3915	3010.5	2355	1333.166667	647.6666667	709.6	598.5	9212.333333	474.1896948	2199.407193	2768.621607	2005.545188	1101.758594	670.5339415	555.3905533	504.7601411	415.553005	3944.641107	6	6	6	6	6	6	6	5	6	6
ZM009-01	D	02/04/2021	lateral	1680.333333	8872.166667	13029.66667	12095.16667	10744	7942.5	6370.166667	3892.666667	5254.666667	7738	663.8236714	4600.620541	7263.265345	5336.706453	4856.721816	3005.751004	2679.640977	2551.684594	4448.18856	4246.896514	6	6	6	6	6	6	6	6	6	6
ZM009-01	D	09/04/2021	lateral	3365	9392.833333	14733.33333	14869.66667	14822.5	13783.66667	15521	15373.16667	17163	21842.16667	1587.524236	5625.804882	10105.71414	8878.554109	9220.625288	7805.770319	9043.684028	9733.442216	11834.31238	15715.01549	6	6	6	6	6	6	6	6	6	6
ZM009-01	D	16/04/2021	lateral	2096.333333	7822.666667	13908.66667	18587.66667	21895.66667	22680.83333	25356.16667	26408.83333	26523.66667	37215.33333	489.7238678	3063.508947	6589.403908	7104.311893	7170.42168	7372.658094	7251.897005	9270.62344	10040.75963	9305.921591	6	6	6	6	6	6	6	6	6	6
ZM009-01	D	26/04/2021	lateral	2409	6731.5	12744	16263.16667	18742.33333	19831.66667	21224.83333	23029	24181.83333	39404	672.2347804	1670.658044	4581.377871	5015.910901	4208.021087	6309.411816	5341.366245	7024.661444	9672.362181	6656.634014	6	6	6	6	6	6	6	6	6	6
ZM009-02	A	19/03/2021	lateral	2567	583	1994.666667	681	1077	2016	3471	532	815.5	1656	1400.249978	469.6986268	1685.278118	618.0315526	990.055049	2518.714355	NA	NA	1018.940872	1086.116016	6	6	3	3	3	2	1	1	2	2
ZM009-02	A	26/03/2021	lateral	8701.333333	5489.833333	3915	2788.166667	2701.333333	2340.166667	2086.666667	1754	719.1666667	9915.166667	3243.689484	5491.324919	3136.440211	2226.124832	2476.027275	2812.93636	2558.565197	1948.878139	698.6307799	2501.38373	6	6	6	6	6	6	6	6	6	6
ZM009-02	A	02/04/2021	lateral	11075.33333	9411	11274.33333	7362	8012.333333	8149.333333	4669.166667	4149.666667	2734.4	4251.6	2218.721944	4230.680324	6222.094813	4506.354358	5149.992764	4452.870789	2905.821909	3784.321903	2542.775904	3205.584783	6	6	6	6	6	6	6	6	5	5
ZM009-02	A	09/04/2021	lateral	11040.16667	11335.16667	14072	12545	13634.16667	18019.5	16136.83333	11786	9896.833333	9308.5	3740.591526	3626.502194	7356.061963	7259.030955	7394.079129	7076.645978	7827.494706	6984.981059	7138.712108	5201.127214	6	6	6	6	6	6	6	6	6	6
ZM009-02	A	16/04/2021	lateral	8077.666667	10275.5	15638.33333	18070.66667	22490.33333	29131.33333	30621.5	27730	23961.66667	30898	2245.696477	2950.147844	8688.731292	8283.738906	9533.372555	6387.246595	7797.868292	5387.280984	3968.73555	4891.880538	6	6	6	6	6	6	6	6	6	6
ZM009-02	A	26/04/2021	lateral	7856	10714.16667	19355.16667	23969.33333	30010	37314	39386.16667	36438.16667	35088.83333	40534.16667	1686.300804	2757.558733	8901.319507	6594.077241	8288.859439	1857.491965	4620.047594	5855.052977	7363.733983	4147.030717	6	6	6	6	6	6	6	6	6	6
ZM009-02	B	19/03/2021	lateral	352	639.75	370.75	193	NA	NA	NA	NA	165	NA	106.7848304	461.2312327	151.2533746	NA	NA	NA	NA	NA	NA	NA	3	4	4	1	0	0	0	0	1	0
ZM009-02	B	26/03/2021	lateral	1912.166667	5911.833333	5167	3207.666667	1866.833333	1036.75	691.8333333	555.6666667	391.8333333	9366.666667	1730.464263	2596.395534	2982.084238	1233.010733	1248.638045	703.6767132	516.9183366	75.03554713	387.7057733	3258.645956	6	6	6	6	6	4	6	3	6	6
ZM009-02	B	02/04/2021	lateral	3185.5	10388	14629.83333	10876.5	8397.166667	4933	4082	3447.5	3925.333333	5377.166667	1592.499639	3518.707376	7100.432449	5179.57727	4586.078343	4344.9284	3899.385028	3104.116863	2555.352161	2283.937952	6	6	6	6	6	6	6	6	6	6
ZM009-02	B	09/04/2021	lateral	5186.166667	13671.16667	19526.16667	17096.83333	15899.5	14983.16667	14520.16667	14554	14375.5	18081.16667	2793.695862	2475.868447	8906.292167	7448.106643	7824.72519	6996.159072	7936.160946	7390.118456	4961.287726	9104.356087	6	6	6	6	6	6	6	6	6	6
ZM009-02	B	16/04/2021	lateral	4153.5	13656	21591.83333	22693.33333	25503.66667	24637.33333	26908.16667	27458.66667	26640.83333	35979.83333	2190.409711	2776.394424	6821.226529	5553.832106	7533.045829	10255.32914	11693.5588	12887.03872	9759.012028	8189.372196	6	6	6	6	6	6	6	6	6	6
ZM009-02	B	26/04/2021	lateral	3767.166667	12521.33333	24987.83333	26977.33333	31490.66667	36062.83333	34477.83333	35421	35330	44708.83333	954.9645892	2383.511415	6724.090404	5206.126071	5388.473983	8433.038822	7475.950867	10938.18054	9386.179926	8277.419391	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	19/03/2021	lateral	202	405	425	148	220	NA	NA	NA	87.5	NA	154.1492783	NA	NA	NA	NA	NA	NA	NA	31.81980515	NA	2	1	1	1	1	0	0	0	2	0
ZM009-02	C	26/03/2021	lateral	1038.666667	2075.666667	1553	1994	1042.333333	723.6	824.75	788.5	436.5	7517	720.638837	1230.859645	489.6696846	1584.594459	1054.634471	724.2777782	807.4702781	836.5829307	368.2888812	3343.699628	3	6	6	6	6	5	4	4	6	6
ZM009-02	C	02/04/2021	lateral	1810.5	9741	11100.33333	11909.5	10472.16667	9109.333333	7837.333333	5917.5	4195.5	4809	1459.484121	2026.961272	3878.928392	4226.213187	5219.889287	6755.9007	5261.191525	3443.770245	3661.535457	2854.505982	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	09/04/2021	lateral	3099.666667	13711.66667	16945.83333	19170.33333	18771.16667	19699.33333	20052.5	19426.5	18608.16667	23340.66667	1343.019086	3354.514729	7351.34348	8441.651418	9398.427728	6454.926945	8158.901881	8519.054754	9435.46854	10978.73038	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	16/04/2021	lateral	2370.666667	13309.83333	18557.33333	23041.5	24912.83333	29653.5	33122	33248	32012	41336	916.860222	3308.184119	6275.853971	9862.637147	10053.21973	7111.629286	4076.600545	6476.080821	7431.498718	7637.994946	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	26/04/2021	lateral	2221.5	11274.66667	21351.66667	27464.16667	29443	34723.5	38898.16667	39203.33333	38806.66667	49839.33333	721.0677499	3326.211879	4991.794534	8844.38347	8589.272682	5587.426948	2654.883456	6617.405494	5895.031626	4921.022279	6	6	6	6	6	6	6	6	6	6
ZM009-02	D	19/03/2021	lateral	584.75	954.4	357.5	237.3333333	NA	NA	NA	NA	222	1010.5	107.3137922	615.8208343	252.6849158	68.38372126	NA	NA	NA	NA	NA	876.1053019	4	5	4	3	0	0	0	0	1	2
ZM009-02	D	26/03/2021	lateral	2564.333333	5291.333333	3734.166667	3175.166667	1867.333333	711.3333333	411.25	476.6666667	369.5	9393.833333	1887.039339	2690.816357	1543.288621	1504.384714	1237.222804	376.0274813	77.38809125	225.7107293	210.4526075	2971.26454	6	6	6	6	6	6	4	3	6	6
