Unit.ID	Timestamp	Time	Date	T_Area_cm_squared	T_Area_pixel	T_Perimeter_cm	T_Perimeter_pixel	T_Convex_hull_area_cmsquared	T_Solidity	T_Compactness	T_Roundness	T_Roundness2	T_Isotropy	T_Eccentricity	T_Rms	T_Sol	Genotype	Soil	Replication	Row	Column	Platform
22	2020-02-28 22:59:23	22:59:23	2020-02-28	0.685142560132669	48124	12.560392359032	3302.55966671637	NA	NA	0.508871735222586	0.100085564727004	0.245726014788759	0.186482156795053	2.6018433945452	0.994277016439721	37.4461607620613	EPPN1_H	S1	2	2	4	SPPU
24	2020-02-28 23:04:36	23:04:36	2020-02-28	3.62427202556577	282075	28.745944453608	8019.52207156168	NA	NA	0.590774388601191	0.130297192114875	0.626068036537837	0.169613720370212	1.71239715726829	0.951916595246588	28.8590561577855	EPPN4_H	S1	2	2	6	SPPU
26	2020-02-28 23:10:07	23:10:07	2020-02-28	1.90364240686831	104503	18.5558291672033	4347.62481734255	NA	NA	0.472412000594089	0.107952491917817	0.332786005712779	0.12478250897825	2.49306570217541	0.989884056212029	30.5001768764843	EPPN3_L	S1	2	2	8	SPPU
28	2020-02-28 23:15:30	23:15:30	2020-02-28	2.18785067822381	151256	22.0417839526432	5795.54400720054	NA	NA	0.275204432967506	0.0737076698009983	0.58713450806599	0.46109083630989	1.04702509092551	0.962567210124515	36.8558271836631	EPPN2_H	S2	2	2	10	SPPU
30	2020-02-28 23:20:57	23:20:57	2020-02-28	2.19859784232916	151999	21.7790364992907	5726.45865403876	NA	NA	0.462452264707304	0.114686775396399	0.637533350949738	0.30150677561217	1.38842942068601	0.962412330386034	30.2552323591436	EPPN1_L	S2	2	2	12	SPPU
32	2020-02-28 23:26:37	23:26:37	2020-02-28	2.34709638190062	128847	22.1473599781009	5189.1193334328	NA	NA	0.695419503795883	0.077373203017252	0.523397765453257	0.159762368800936	2.90431750296803	0.987649273487419	40.5631636129641	EPPN_T	S2	2	2	14	SPPU
34	2020-02-28 23:32:10	23:32:10	2020-02-28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	2	2	16	SPPU
36	2020-02-28 23:37:48	23:37:48	2020-02-28	0.66652388007496	41770	10.0152345309709	2617.93939239335	NA	NA	0.315379803466652	0.083503240658778	0.614600990313574	0.354165916173113	1.3023361570956	0.974421378670552	30.8153217799365	EPPN3_H	S2	2	2	18	SPPU
38	2020-02-28 23:43:26	23:43:26	2020-02-28	1.193470404217	82510	16.4231731325958	4318.21774645509	NA	NA	0.382566954931616	0.0980715049842266	0.423528724297941	0.194024984765754	1.91875028961033	0.978820949383968	41.7292787130108	EPPN4_L	S2	3	3	2	SPPU
40	2020-02-28 23:48:57	23:48:57	2020-02-28	2.33736536819488	146479	20.7602198046096	5197.04321498708	NA	NA	0.275328974029811	0.068151053577985	0.546176119578292	0.200384342427519	1.82719970071388	0.968904330034607	40.5611377187295	EPPN1_H	S2	3	3	4	SPPU
42	2020-02-28 23:54:29	23:54:29	2020-02-28	1.58220035443985	99154	15.3158180741877	3834.11009871678	NA	NA	0.364698438351674	0.0847599991009756	0.470144504752369	0.354128642780485	1.38160081124943	0.966009469547	32.7820236033453	EPPN2_L	S2	3	3	6	SPPU
44	2020-02-28 23:59:57	23:59:57	2020-02-28	2.38527738464918	164905	19.0155825043392	4999.8514395762	NA	NA	0.464239724524738	0.0828952197528465	0.421925678308283	0.275077632924207	1.99968136607001	0.983456344104157	34.2527791568911	EPPN4_H	S2	3	3	8	SPPU
46	2020-02-29 00:05:12	00:05:12	2020-02-29	2.38916834985018	165174	20.647519743912	5428.94393541292	NA	NA	0.470497467549778	0.0736491512758298	0.623145219324342	0.245606774567671	1.83608099985976	0.973801836545721	37.3194002471062	EPPN1_L	S1	3	3	10	SPPU
48	2020-02-29 00:10:52	00:10:52	2020-02-29	3.99982211566259	211373	32.7651979245727	7532.11969237055	NA	NA	0.235284147032866	0.0891647653483	0.613255389402801	0.269043224056359	1.3152950862213	0.961771113991538	41.7286254377859	EPPN4_H	S1	3	3	12	SPPU
50	2020-02-29 00:16:23	00:16:23	2020-02-29	3.28507412551389	185050	22.0219371759745	5226.69884374731	NA	NA	0.350293726580442	0.091074538988342	0.586787571820667	0.301251488460975	1.16505872343472	0.981542349293375	32.6822752817833	EPPN3_H	S1	3	3	14	SPPU
52	2020-02-29 00:22:02	00:22:02	2020-02-29	2.52387078141767	158167	21.7210957031813	5437.58563776085	NA	NA	0.501757385011103	0.0848923161339813	0.700785023196009	0.286986289052644	1.53995071937671	0.979200473730075	32.415611824352	EPPN4_L	S1	3	3	16	SPPU
54	2020-02-29 00:27:22	00:27:22	2020-02-29	1.66396829826172	120165	19.0648691672983	5123.30605820969	NA	NA	0.391559979869644	0.071771692129764	0.671875903701663	0.276784495624689	1.55924362639593	0.89742644153076	41.5726248306437	EPPN2_H	S1	3	3	18	SPPU
56	2020-02-29 00:32:46	00:32:46	2020-02-29	1.59104128157337	102495	17.9704146714804	4561.09076273302	NA	NA	0.286308021798596	0.0687454927863854	0.616402884012324	0.31612319053232	1.98310044932437	0.993133406868877	34.743974756575	EPPN_T	S1	4	4	2	SPPU
58	2020-02-29 00:38:25	00:38:25	2020-02-29	1.23842624641029	96386	15.135552021747	4222.50497629537	NA	NA	0.40614597287173	0.111337573784612	0.709585324279322	0.537101958723495	1.07890209261447	0.938477560360243	31.9092759879214	EPPN2_H	S1	4	4	4	SPPU
60	2020-02-29 00:43:59	00:43:59	2020-02-29	2.86256796940888	161250	25.3257065593655	6010.81731062843	NA	NA	0.396807088651259	0.0914486044354974	0.701692932896743	0.424785389119132	1.21822016438569	0.953179173473632	34.1953804020916	EPPN3_H	S1	4	4	6	SPPU
62	2020-02-29 00:49:07	00:49:07	2020-02-29	1.65048275936141	132467	15.7774186991939	4469.76103578062	NA	NA	0.440290780447819	0.1345154731263	0.644019827515638	0.270835213191006	1.29514603509941	0.962670378515479	23.205743029847	EPPN2_L	S1	4	4	8	SPPU
64	2020-02-29 00:54:40	00:54:40	2020-02-29	1.31902330382756	77281	17.4711103270548	4228.93138316658	NA	NA	0.255349695102663	0.0543026870319282	0.299605573686511	0.177413555450914	2.85272726720402	0.994945206085178	53.1657513922127	EPPN4_H	S2	4	4	10	SPPU
66	2020-02-29 01:00:12	01:00:12	2020-02-29	2.23676353812587	131051	19.208688928139	4649.51716960425	NA	NA	0.512156844554739	0.100659006151684	0.576698598309973	0.277047621877634	1.62028357686664	0.983344437692631	33.9166118781418	EPPN4_L	S2	4	4	12	SPPU
68	2020-02-29 01:05:36	01:05:36	2020-02-29	1.82031886669407	131456	16.8530308988374	4528.918323306	NA	NA	0.333428026459965	0.0882715657266674	0.603384544826092	0.360035621229088	1.59592901570888	0.980663158982455	31.8385213254121	EPPN3_L	S2	4	4	14	SPPU
70	2020-02-29 01:11:05	01:11:05	2020-02-29	1.58227837866143	92705	17.6816448011755	4279.89184464731	NA	NA	0.125617212017409	0.0635985821497538	0.638968864523041	0.326888053300809	1.17347997891185	0.986440896126271	45.5612313362744	EPPN3_H	S2	4	4	16	SPPU
72	2020-02-29 01:16:45	01:16:45	2020-02-29	2.46621523671962	178100	24.2668984277355	6521.24840919615	NA	NA	0.295616859869501	0.101956015345351	0.68260510164333	0.331468412559911	0.808023258763966	0.914463466612345	37.1317397045605	EPPN2_H	S2	4	4	18	SPPU
74	2020-02-29 01:22:27	01:22:27	2020-02-29	1.67274076641317	112389	16.5906523624107	4300.4217151747	NA	NA	0.244519528666411	0.0763680284267267	0.584324658832185	0.393361023609104	0.935238766127598	0.942938803043768	43.4355357525725	EPPN4_H	S1	5	5	2	SPPU
76	2020-02-29 01:27:58	01:27:58	2020-02-29	2.14172365109204	137970	21.4778804822193	5451.32452764175	NA	NA	0.399703582240161	0.0777332323207298	0.499068217585688	0.336258183401812	1.8068284138132	0.983317352473388	38.0967608429655	EPPN3_H	S1	5	5	4	SPPU
78	2020-02-29 01:33:21	01:33:21	2020-02-29	1.87844300093408	139730	17.9657398513158	4899.94184337188	NA	NA	0.474247703888259	0.102937717524254	0.571514895143855	0.195194410908411	1.85600660633273	0.975962007282675	27.6595475478375	EPPN4_L	S1	5	5	6	SPPU
80	2020-02-29 01:39:00	01:39:00	2020-02-29	1.50918033472312	112262	16.335083191572	4455.19963596059	NA	NA	0.392968671300494	0.0841490198609682	0.626644943814173	0.4260561596561	1.12164915595034	0.92468765207636	29.8295182654146	EPPN1_H	S1	5	5	8	SPPU
82	2020-02-29 01:44:39	01:44:39	2020-02-29	0.90480200730798	72619	12.215237270467	3434.27957955099	NA	NA	0.30208324667005	0.0773728925631449	0.613404837429108	0.485164049780431	1.28699322160845	0.983705574055805	33.8824470914529	EPPN4_L	S2	5	5	10	SPPU
84	2020-02-29 01:50:12	01:50:12	2020-02-29	2.19276997192684	147329	22.0932202308875	5726.72863993639	NA	NA	0.259025426261731	0.0564527231107965	0.490412085018481	0.267231893712459	1.05775683806829	0.962296696947784	43.498384940041	EPPN1_H	S2	5	5	12	SPPU
86	2020-02-29 01:55:42	01:55:42	2020-02-29	0.997775238142379	62529	11.9840283328068	3113.71399564894	NA	NA	0.53321376021652	0.0873045607414681	0.61651522044984	0.182856780710648	2.82124995923388	0.993743086142986	34.0321335538657	EPPN_T	S2	5	5	14	SPPU
88	2020-02-29 02:01:14	02:01:14	2020-02-29	1.50556924708712	90593	16.889933237378	4143.09494681508	NA	NA	0.395996788868076	0.106205543798192	0.417220596236297	0.28199323523299	1.38509613041727	0.987745601649687	34.7545145326813	EPPN2_L	S2	5	5	16	SPPU
90	2020-02-29 02:06:52	02:06:52	2020-02-29	1.47466100740718	106494	16.9765598501481	4562.11428279887	NA	NA	0.294126257702261	0.0728571974159651	0.47000205686258	0.329506463426114	1.21745205344527	0.966715618864307	37.4113756212913	EPPN1_L	S2	5	5	18	SPPU
92	2020-02-29 02:12:11	02:12:11	2020-02-29	1.1619376750788	80330	15.128251969638	3977.73838226654	NA	NA	0.45412063776893	0.0698700685596327	0.610888907256284	0.10389353065026	1.76216996488923	0.907111258095595	37.7112839055429	EPPN2_H	S2	6	6	2	SPPU
94	2020-02-29 02:17:47	02:17:47	2020-02-29	1.56070912230517	100541	15.2120778474182	3943.08484554732	NA	NA	0.458819904239685	0.0882545960669413	0.450570587420253	0.195094880440704	2.82713885447692	0.997689530576027	35.0178212329427	EPPN4_H	S2	6	6	4	SPPU
96	2020-02-29 02:23:09	02:23:09	2020-02-29	2.72140120666321	177178	25.5021911145302	6052.7042533187	NA	NA	0.480064811377757	0.0772508055846195	0.592871122245436	0.381315564285506	1.54868080505476	0.976734272090955	41.3347378958404	EPPN1_L	S2	6	6	6	SPPU
98	2020-02-29 02:28:35	02:28:35	2020-02-29	0.906957772722278	82454	11.7781062071546	3378.03398027102	NA	NA	0.508471157724889	0.0908016133667283	0.575302523998137	0.434944258358156	1.79569300543292	0.964853694391859	25.7032169714246	EPPN4_L	S2	6	6	8	SPPU
100	2020-02-29 02:34:07	02:34:07	2020-02-29	1.5801419014705	106259	16.2581560972432	4369.05750033684	NA	NA	0.32107087390288	0.0901405494950547	0.471223911656784	0.221038621115595	1.51168734305757	0.983880522103638	31.0473217582171	EPPN1_H	S1	6	6	10	SPPU
102	2020-02-29 02:39:45	02:39:45	2020-02-29	0.830017918111969	72093	11.179387396224	3294.73751571477	NA	NA	0.425640822156972	0.105642699378759	0.641241280380009	0.460331793870236	1.48835515746487	0.947221529729398	23.9828559719128	EPPN1_L	S1	6	6	12	SPPU
104	2020-02-29 02:45:12	02:45:12	2020-02-29	1.48043911433389	95370	18.2414070696156	4629.87164211177	NA	NA	0.272801907507866	0.0920598835414027	0.652552110627254	0.271334161146819	0.957649314411224	0.972760648699599	32.3494409584751	EPPN4_L	S1	6	6	14	SPPU
106	2020-02-29 02:50:48	02:50:48	2020-02-29	2.10020994159611	145197	21.6821134209779	5700.97423921634	NA	NA	0.274879784938094	0.0861556167156683	0.710893049058409	0.502067289420833	0.975303861311424	0.828302383020289	37.6541008143429	EPPN2_H	S1	6	6	16	SPPU
108	2020-02-29 02:56:26	02:56:26	2020-02-29	0.513415992619148	38191	9.3750939513466	2519.37084989845	NA	NA	0.478080717039708	0.0909080473873568	0.334912444214454	0.071308530913045	2.40717125799227	0.991999418969414	29.1615107724064	EPPN_T	S1	6	6	18	SPPU
2	2020-03-01 22:04:01	22:04:01	2020-03-01	1.45517829124819	108245	20.9261563923548	5707.36024101639	NA	NA	0.181858961650768	0.0450280170089296	0.649428958223382	0.424753055720117	0.620478483719416	0.891550742373308	51.8569426261769	EPPN_T	S2	1	1	2	SPPU
4	2020-03-01 22:09:28	22:09:28	2020-03-01	0.993385977589213	63994	15.8013494754116	4010.55793361271	NA	NA	0.213153266661417	0.0623083466385635	0.516823065080665	0.38017692959573	1.39712224894553	0.975402465034575	41.1524814240434	EPPN3_H	S2	1	1	4	SPPU
6	2020-03-01 22:15:06	22:15:06	2020-03-01	0.940471309558036	67917	11.7470957012313	3284.21356237301	NA	NA	0.396197687578024	0.085643498864096	0.586398780672918	0.383282549435078	1.35693943246412	0.960307020601558	33.9405661079482	EPPN3_L	S2	1	1	6	SPPU
8	2020-03-01 22:20:44	22:20:44	2020-03-01	0.508683924084626	37839	10.2862565178303	2805.45411101911	NA	NA	0.268710370396036	0.0604147768695487	0.464774987485108	0.321827570508342	1.15203123912192	0.972062809350774	38.5062219730641	EPPN2_L	S2	1	1	8	SPPU
10	2020-03-01 22:26:29	22:26:29	2020-03-01	1.12027328134509	67409	14.4329119581923	3540.38845277854	NA	NA	0.173793910387773	0.0675812028499937	0.636736793890664	0.339733682704796	0.715687768903867	0.909493952141156	41.4329721486152	EPPN3_H	S1	1	1	10	SPPU
12	2020-03-01 22:31:50	22:31:50	2020-03-01	0.85064230950131	66205	13.2820616632042	3705.41962313366	NA	NA	0.248638356621607	0.0698652566709749	0.624321958176617	0.246099526411136	1.18147207053808	0.965058899387047	38.3197442258657	EPPN1_H	S1	1	1	12	SPPU
14	2020-03-01 22:37:21	22:37:21	2020-03-01	0.83936122880133	65327	14.3053643964887	3990.89985387397	NA	NA	0.248193531659696	0.0713839409449001	0.506078252289118	0.138272185947347	1.23039313547636	0.972466324195382	39.8561964159776	EPPN2_L	S1	1	1	14	SPPU
16	2020-03-01 22:42:50	22:42:50	2020-03-01	0.553011397232356	48033	11.90951691022	3248.17907448762	NA	NA	0.249106247837696	0.0631363695312681	0.485191065865751	0.271278207460131	1.75411267878175	0.972797190043199	51.6526695261566	EPPN_T	S1	1	1	16	SPPU
18	2020-03-01 22:48:02	22:48:02	2020-03-01	0.823516487046335	59471	13.9604656691835	3751.59869762127	NA	NA	0.307881970004701	0.0978234802712514	0.578842639292492	0.456929876424485	0.917755492062274	0.953802848112773	30.978535031558	EPPN3_L	S1	1	1	18	SPPU
20	2020-03-01 22:53:26	22:53:26	2020-03-01	2.14310375959716	143992	17.7521744572023	4698.07265223859	NA	NA	0.438747185310903	0.0854574535755024	0.407027464116779	0.281711619857213	1.76229840510921	0.981545033602597	36.3219873666576	EPPN2_L	S1	2	2	2	SPPU
22	2020-03-01 22:58:52	22:58:52	2020-03-01	1.30667340765618	84176	18.1232993482292	4558.50620178466	NA	NA	0.158161945188428	0.0509041334178999	0.598538699087126	0.172662428233575	1.29163230683149	0.973360949018592	54.2517832831765	EPPN1_H	S1	2	2	4	SPPU
24	2020-03-01 23:04:30	23:04:30	2020-03-01	3.97695399876104	233008	28.208988550681	6828.06500194951	NA	NA	0.325853344316922	0.0734880327175585	0.679715259358574	0.377108937293213	1.01717294856905	0.943814656306417	40.9112813794513	EPPN4_H	S1	2	2	6	SPPU
26	2020-03-01 23:09:44	23:09:44	2020-03-01	2.88033508651047	132148	23.5406509226137	5032.02806308541	NA	NA	0.183741514948429	0.0926525869249709	0.601895047294337	0.355341673509565	1.3519118879729	0.944512602017784	31.7588577348036	EPPN3_L	S1	2	2	8	SPPU
28	2020-03-01 23:15:09	23:15:09	2020-03-01	3.45466839566958	222550	22.4529702096848	5698.81312654632	NA	NA	0.292862885769064	0.0861129824052719	0.543256022013119	0.436803215093427	1.29800178960832	0.983449998175493	28.6280069773143	EPPN2_H	S2	2	2	10	SPPU
30	2020-03-01 23:20:36	23:20:36	2020-03-01	3.53788779476725	227911	22.7375124791946	5771.03311371936	NA	NA	0.374072530220925	0.0891607280686689	0.659723909402373	0.412901195291835	1.44006747547713	0.919838040279935	33.3981195137473	EPPN1_L	S2	2	2	12	SPPU
32	2020-03-01 23:26:15	23:26:15	2020-03-01	5.2281741426197	276286	34.7287154622783	7983.49645945475	NA	NA	0.247224732674153	0.0594555111362044	0.618552112030465	0.568241598216482	1.10543948784238	0.984942526979125	46.6175635128682	EPPN_T	S2	2	2	14	SPPU
34	2020-03-01 23:32:01	23:32:01	2020-03-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	2	2	16	SPPU
36	2020-03-01 23:37:39	23:37:39	2020-03-01	1.1252664019136	75605	15.2840234669934	3961.73369057007	NA	NA	0.181747157383591	0.0821126856026706	0.587060742891138	0.374507913120275	0.976289787298179	0.957103411821706	32.196226927177	EPPN3_H	S2	2	2	18	SPPU
38	2020-03-01 23:43:10	23:43:10	2020-03-01	1.38359111685249	81064	17.8807546257868	4328.08693758835	NA	NA	0.346457128372929	0.0798170083186258	0.582118286551738	0.347583251511976	1.3120602142494	0.983036717128238	37.4347831103953	EPPN4_L	S2	3	3	2	SPPU
40	2020-03-01 23:48:48	23:48:48	2020-03-01	3.72782217673693	196999	27.0381292244116	6215.57135241099	NA	NA	0.198403698183137	0.0700108665004147	0.605959237706549	0.319342773646506	0.884950671286129	0.915961229093435	36.5704202916486	EPPN1_H	S2	3	3	4	SPPU
42	2020-03-01 23:54:08	23:54:08	2020-03-01	2.67414518670554	156677	21.3522165835356	5168.36406616095	NA	NA	0.41938180031635	0.0856399732740423	0.454183572686865	0.313390671035914	1.60837595882812	0.977415849659051	32.7431497128885	EPPN2_L	S2	3	3	6	SPPU
44	2020-03-01 23:59:29	23:59:29	2020-03-01	4.46662001424384	287740	29.572933597456	7505.93888477932	NA	NA	0.32279270547269	0.0641800506317371	0.667082034229851	0.435059920492791	1.02797267879422	0.987885003913988	53.0980588272004	EPPN4_H	S2	3	3	8	SPPU
46	2020-03-02 00:05:07	00:05:07	2020-03-02	4.57639945659017	294812	28.7837910227627	7305.64573775333	NA	NA	0.420350686729954	0.0796889328866522	0.755694847929709	0.216985811464457	1.4042664617547	0.909244372372086	34.127648121326	EPPN1_L	S1	3	3	10	SPPU
48	2020-03-02 00:10:45	00:10:45	2020-03-02	6.86064685245538	362555	37.2546936835681	8564.1726496879	NA	NA	0.30237207487613	0.0698474820421478	0.640115111820844	0.301557639898797	1.31336394805823	0.961994046013608	46.3177005878762	EPPN4_H	S1	3	3	12	SPPU
50	2020-03-02 00:16:28	00:16:28	2020-03-02	4.81921020672956	264557	29.1470647055762	6829.14790413279	NA	NA	0.268887828024536	0.0740134218686663	0.701096172269104	0.516143983420605	0.670317774022112	0.939028842007915	40.4438337170609	EPPN3_H	S1	3	3	14	SPPU
52	2020-03-02 00:22:07	00:22:07	2020-03-02	4.59510162877	269225	27.9492760524711	6765.20086145012	NA	NA	0.398311266227171	0.0739203234705123	0.407867176991583	0.243439885186075	1.98283873412286	0.989570127227637	35.7257370871699	EPPN4_L	S1	3	3	16	SPPU
54	2020-03-02 00:27:31	00:27:31	2020-03-02	2.78511806437787	187128	24.0352153625562	6230.10836561332	NA	NA	0.283198292174082	0.0605839294934799	0.535791543192584	0.279148326751766	1.4917221150039	0.979772002464582	45.5348766415477	EPPN2_H	S1	3	3	18	SPPU
56	2020-03-02 00:33:05	00:33:05	2020-03-02	2.07765641396571	109795	20.2457177720782	4654.12019998459	NA	NA	0.255242450736431	0.0636967444724965	0.658701227555595	0.306342242251196	1.46337095276649	0.981284206690066	44.5416723117366	EPPN_T	S1	4	4	2	SPPU
58	2020-03-02 00:38:31	00:38:31	2020-03-02	2.28825089072493	170214	19.6229026052005	5351.91327267222	NA	NA	0.377979260245106	0.106792979009464	0.636018804463621	0.407307807082122	1.2302489893087	0.967024594809616	31.0677018925743	EPPN2_H	S1	4	4	4	SPPU
60	2020-03-02 00:44:06	00:44:06	2020-03-02	4.69825046476231	227796	25.8987057233691	5702.73282401852	NA	NA	0.6356072944329	0.113052494445337	0.463012694684941	0.196001323500508	2.18492135904352	0.992609447295671	23.4670700519929	EPPN3_H	S1	4	4	6	SPPU
62	2020-03-02 00:49:36	00:49:36	2020-03-02	2.27518392874892	169242	18.9243732041725	5161.39768749459	NA	NA	0.496422683811408	0.110334852247612	0.609430749917513	0.201128489030246	1.61956027764636	0.972714816065533	27.559824865493	EPPN2_L	S1	4	4	8	SPPU
64	2020-03-02 00:55:12	00:55:12	2020-03-02	2.76019195014977	145864	23.4502415277699	5390.78159725369	NA	NA	0.220859933200862	0.0630746005364999	0.597151723768372	0.367874815691374	1.86169791971043	0.951466975126991	52.9500476794946	EPPN4_H	S2	4	4	10	SPPU
66	2020-03-02 01:00:36	01:00:36	2020-03-02	4.78889425113619	269761	26.3379237394761	6251.05750033695	NA	NA	0.556606654699034	0.0932216138562103	0.640384488826259	0.272391559835885	1.74299110450428	0.957148318905643	34.4848815748554	EPPN4_L	S2	4	4	12	SPPU
68	2020-03-02 01:06:17	01:06:17	2020-03-02	2.93695944831177	197330	20.5753683842862	5333.29003975625	NA	NA	0.59860639650052	0.087179138871104	0.628692876596782	0.283470717984419	1.99411944682863	0.991864690743358	33.4107978144898	EPPN3_L	S2	4	4	14	SPPU
70	2020-03-02 01:11:51	01:11:51	2020-03-02	3.41823864845377	205682	26.7223052868244	6554.97250611271	NA	NA	0.154051373925965	0.0601539848026975	0.687191029130947	0.42681499170553	0.748090736640687	0.959938257385646	50.9296878147716	EPPN3_H	S2	4	4	16	SPPU
72	2020-03-02 01:17:18	01:17:18	2020-03-02	4.10730794706283	275964	28.9443184884471	7502.58477120933	NA	NA	0.358740372307127	0.104501638869777	0.693127218930389	0.446667447891154	1.10827932172001	0.923093330137535	34.4214432589876	EPPN2_H	S2	4	4	18	SPPU
74	2020-03-02 01:22:56	01:22:56	2020-03-02	2.21451808585371	124745	18.5833610895181	4514.87669274573	NA	NA	0.187117650166411	0.0805824679611162	0.625022578549707	0.29527004561219	0.828875583416003	0.958119249059038	48.0175624939284	EPPN4_H	S1	5	5	2	SPPU
76	2020-03-02 01:28:17	01:28:17	2020-03-02	2.77625599751886	156388	19.6019729404289	5267.6420612853	NA	NA	0.241409172091329	0.113496739352414	0.496347235019245	0.286175216109532	1.3296326563772	0.980545294210419	32.828750914022	EPPN3_H	S1	5	5	4	SPPU
78	2020-03-02 01:33:49	01:33:49	2020-03-02	2.54995889302366	171328	17.5613667047397	4552.0381643531	NA	NA	0.515095576253555	0.119425307809359	0.34525585282966	0.129984641390029	2.31774186214228	0.994084418044262	23.6309819981978	EPPN4_L	S1	5	5	6	SPPU
80	2020-03-02 01:39:29	01:39:29	2020-03-02	2.57770172184671	173192	21.359927851506	5536.65374697984	NA	NA	0.275413293046605	0.0709974847033633	0.732993150070812	0.478385713308286	0.673648314581796	0.884253358704826	32.1406999334833	EPPN1_H	S1	5	5	8	SPPU
82	2020-03-02 01:44:53	01:44:53	2020-03-02	1.95910316744399	114783	20.2955395610086	4912.5924214982	NA	NA	0.233107275152314	0.0634519689814399	0.685156426245968	0.302655104625422	0.809499428794946	0.93290891853797	41.7560046541458	EPPN4_L	S2	5	5	10	SPPU
84	2020-03-02 01:50:20	01:50:20	2020-03-02	3.05240367791846	178839	24.7695660597826	6075.96622998959	NA	NA	0.197935599176057	0.0862916686382306	0.673273271257794	0.387294676959268	0.834140811268569	0.96075419425556	42.5571116731875	EPPN1_H	S2	5	5	12	SPPU
86	2020-03-02 01:55:49	01:55:49	2020-03-02	2.21850970750669	133492	19.0911696552587	4683.05750033686	NA	NA	0.220079979579682	0.0764902575638897	0.658093858416826	0.413056052218156	1.65718808699057	0.983645892297867	40.5898851656253	EPPN_T	S2	5	5	14	SPPU
88	2020-03-02 02:01:25	02:01:25	2020-03-02	2.55343144403847	126840	22.7846683595821	5078.18744265184	NA	NA	0.263448658632141	0.085758797888836	0.683437246854505	0.476343956456897	0.682580786631749	0.902817330035498	33.9513396541131	EPPN2_L	S2	5	5	16	SPPU
90	2020-03-02 02:07:05	02:07:05	2020-03-02	2.68084609437855	185339	22.2380341637047	5847.14494553988	NA	NA	0.244730424035314	0.0967165759775063	0.707090178220433	0.487523489388631	0.825792844390938	0.955011718758335	35.8876155356609	EPPN1_L	S2	5	5	18	SPPU
92	2020-03-02 02:12:35	02:12:35	2020-03-02	2.53407028645734	167600	24.636086130763	6385.85858225125	NA	NA	0.224490944013887	0.0608045822824573	0.769465116726545	0.571599880470086	0.664663462579751	0.916870589373941	43.6441004329627	EPPN2_H	S2	6	6	2	SPPU
94	2020-03-02 02:17:59	02:17:59	2020-03-02	2.33984635388292	128449	21.3061805906138	5056.82077683543	NA	NA	0.190875925967204	0.0752393158954148	0.683488827414985	0.291847763537181	1.03548141270191	0.981714875486701	49.6070303471922	EPPN4_H	S2	6	6	4	SPPU
96	2020-03-02 02:23:30	02:23:30	2020-03-02	4.24967193336149	235837	30.9287991069686	7021.69746958137	NA	NA	0.311186029174061	0.0613836101110361	0.699742114301751	0.237873896302638	0.786985443904289	0.922036731994553	40.4221125398558	EPPN1_L	S2	6	6	6	SPPU
98	2020-03-02 02:29:12	02:29:12	2020-03-02	1.35019379591171	117274	15.8756716417517	4678.80475838197	NA	NA	0.505184948834241	0.0920776861148644	0.684230649712265	0.461778005745065	1.42022597505226	0.954300143677424	31.186861511874	EPPN4_L	S2	6	6	8	SPPU
100	2020-03-02 02:34:52	02:34:52	2020-03-02	2.50233984546606	146611	19.6918231599479	4929.58441227146	NA	NA	0.354669137391321	0.0927925873148689	0.665865947381966	0.322351175303571	1.51468894449621	0.985156145151077	33.4390752048451	EPPN1_H	S1	6	6	10	SPPU
102	2020-03-02 02:40:31	02:40:31	2020-03-02	1.46251144392088	115823	16.3635301219379	4605.88888605448	NA	NA	0.397580465699662	0.0686365011461715	0.549599591788378	0.40746732668585	1.3675399181723	0.964512371163597	34.3225436918263	EPPN1_L	S1	6	6	12	SPPU
104	2020-03-02 02:45:58	02:45:58	2020-03-02	2.94877377109055	184795	26.5825415341722	6654.58354571984	NA	NA	0.352067328571215	0.0960320610398406	0.620575470268735	0.256089442601368	1.14640953020645	0.952408357719376	33.9066375970503	EPPN4_L	S1	6	6	14	SPPU
106	2020-03-02 02:51:13	02:51:13	2020-03-02	3.18149268492147	204952	27.3948568576977	6953.11882581867	NA	NA	0.255815526630052	0.0680085709219913	0.800989000314175	0.550791897964205	0.636643602005314	0.859327043881342	40.5178867992304	EPPN2_H	S1	6	6	16	SPPU
108	2020-03-02 02:56:35	02:56:35	2020-03-02	0.814600324255104	56317	14.7013608557199	3865.49400847579	NA	NA	0.205963146391835	0.0897272662432709	0.55046756573566	0.463434065191946	1.49969232473704	0.970331401201297	39.4267759082335	EPPN_T	S1	6	6	18	SPPU
2	2020-03-02 22:04:41	22:04:41	2020-03-02	1.63919565577374	113325	22.4657913595826	5907.03015512649	NA	NA	0.197429281728493	0.0498174542664709	0.661330249839938	0.408863341373097	0.611774678362957	0.906276097694454	52.3177734705021	EPPN_T	S2	1	1	2	SPPU
4	2020-03-02 22:26:12	22:26:12	2020-03-02	1.13732442268615	68435	18.7295225898326	4594.34559672898	NA	NA	0.198298854979152	0.0559972892260949	0.47775695438648	0.402111208629566	1.58002317895158	0.977428092757698	55.8485255996961	EPPN3_H	S2	1	1	4	SPPU
