plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-03	D	16/04/2021	vert:tot	0.579717585	0.713059939	0.708163651	0.674873955	0.663369437	0.655385399	0.668585595	0.658584312	0.644716568	0.675076805	0.084391257	0.05114549	0.051014294	0.045297175	0.076886385	0.054799133	0.044626455	0.040481134	0.07488469	0.039789821	6	6	6	6	6	6	6	6	6	6
ZM009-03	D	26/04/2021	vert:tot	0.569455059	0.716509404	0.722619933	0.683102125	0.669273328	0.665178056	0.68047198	0.672084377	0.677025651	0.701560982	0.069032322	0.061088961	0.051070632	0.046932836	0.076062906	0.058596771	0.043009804	0.031644873	0.060797385	0.042752709	6	6	6	6	6	6	6	6	6	6
ZM009-04	A	19/03/2021	vert:tot	0.589312555	0.548571187	0.62254097	0.600931642	0.595540184	0.590099453	0.562991995	0.508157747	0.791351276	0.609063496	0.088601974	0.099297973	0.106535052	0.019258892	0.011596046	0.077044281	0.040367063	NA	0.076983015	0.003552	6	5	6	2	3	3	2	1	2	2
ZM009-04	A	26/03/2021	vert:tot	0.606457125	0.599321028	0.596031045	0.555528457	0.561717748	0.585982219	0.578153978	0.556241202	0.666196989	0.254487085	0.090923085	0.110990053	0.121754706	0.043672799	0.14838847	0.101436762	0.172409599	0.072880012	0.115261208	0.08289482	6	6	6	6	6	6	6	4	6	6
ZM009-04	A	02/04/2021	vert:tot	0.596487108	0.560722075	0.580614589	0.558912243	0.604255488	0.64225103	0.664966418	0.616724889	0.741723596	0.336758823	0.090654865	0.07564057	0.079445007	0.049475209	0.076420955	0.111801129	0.127687283	0.152558264	0.230049057	0.133302474	6	6	6	6	6	6	6	5	5	6
ZM009-04	A	09/04/2021	vert:tot	0.616820872	0.51197651	0.526359284	0.506584063	0.542162188	0.556743764	0.559584124	0.510932931	0.623943801	0.443169181	0.085319113	0.057967026	0.064223807	0.023729395	0.069759824	0.066724044	0.071409267	0.084479804	0.068886624	0.184095523	6	6	6	6	6	6	6	6	6	6
ZM009-04	A	16/04/2021	vert:tot	0.654689791	0.600510143	0.576615669	0.539230527	0.583270963	0.617456099	0.606586908	0.594421857	0.677316141	0.443758603	0.093753188	0.075768589	0.100762238	0.054071256	0.083403325	0.063649181	0.063370115	0.110984963	0.044262673	0.096732417	6	6	6	6	6	6	6	6	6	6
ZM009-04	A	26/04/2021	vert:tot	0.674894932	0.617466744	0.583629394	0.561536926	0.602327138	0.629864943	0.633644765	0.610452824	0.637467184	0.598671108	0.08048924	0.081689507	0.09365283	0.084632923	0.101459795	0.066359441	0.059397522	0.060969426	0.057119164	0.086051686	6	6	6	6	6	6	6	6	6	6
ZM009-04	B	19/03/2021	vert:tot	0.686838908	0.607437399	0.605658076	0.683808289	0.677728549	NA	NA	NA	NA	NA	0.187677359	0.101722155	0.021135972	0.179348023	NA	NA	NA	NA	NA	NA	3	5	3	3	1	0	0	0	0	0
ZM009-04	B	26/03/2021	vert:tot	0.52891644	0.540295019	0.469953392	0.527920164	0.540019417	0.559639325	0.492499869	0.50817115	0.721512541	0.295279245	0.195614776	0.131903361	0.083784748	0.082033894	0.15516043	0.084822833	0.114399272	0.151916175	0.140801955	0.070775715	5	6	6	6	6	6	6	6	6	6
